text,tokenized,tokenized_str,cluster
mana bakamla mana al kita mana polairut kita kok pada silem kebobolan imigran gelap ribuan tu,"['man', 'bakaml', 'man', 'al', 'kit', 'man', 'polairut', 'kit', 'kok', 'pad', 'silem', 'kebobol', 'imigr', 'gelap', 'ribu', 'tu']",man bakaml man al kit man polairut kit kok pad silem kebobol imigr gelap ribu tu,2
bapak kau tapi ini rakyat indonesia dan aceh udah muak tiap hari mereka bertambah itu etnis bangla kerja nya cuma bikin anak dan asusila orang kaya ini mau jadi capres tegas saja gk bisa,"['bapak', 'kau', 'tap', 'in', 'raky', 'indones', 'dan', 'aceh', 'udah', 'muak', 'tiap', 'har', 'merek', 'bertambah', 'itu', 'etn', 'bangl', 'kerj', 'nya', 'cum', 'bikin', 'anak', 'dan', 'asusil', 'orang', 'kay', 'in', 'mau', 'jad', 'capr', 'tega', 'saj', 'gk', 'bis']",bapak kau tap in raky indones dan aceh udah muak tiap har merek bertambah itu etn bangl kerj nya cum bikin anak dan asusil orang kay in mau jad capr tega saj gk bis,2
usir pak pikirkan masyarakat indosia,"['usir', 'pak', 'pikirk', 'masyarak', 'indos']",usir pak pikirk masyarak indos,2
jalan keluar yg pas ya di pulangkandideportasi ini kan imigran gelap tak usah berbelit belitmetesahkan warga kita saja,"['jal', 'kelu', 'yg', 'pas', 'ya', 'di', 'pulangkandideportas', 'in', 'kan', 'imigr', 'gelap', 'tak', 'usah', 'berbelit', 'belitmetesahk', 'warg', 'kit', 'saj']",jal kelu yg pas ya di pulangkandideportas in kan imigr gelap tak usah berbelit belitmetesahk warg kit saj,2
terserah situ aja etnis islam rohingyakog gimana palistinkalo mereka datang,"['terserah', 'situ', 'aj', 'etn', 'islam', 'rohingyakog', 'giman', 'palistinkalo', 'merek', 'datang']",terserah situ aj etn islam rohingyakog giman palistinkalo merek datang,3
tembak mati sj org yg meyeludupkan manusia,"['tembak', 'mat', 'sj', 'org', 'yg', 'meyeludupk', 'manus']",tembak mat sj org yg meyeludupk manus,3
ayo p presiden p mahmud spt kembalikan mrk sblm pemilu,"['ayo', 'p', 'presid', 'p', 'mahmud', 'spt', 'kembalik', 'mrk', 'sblm', 'pemilu']",ayo p presid p mahmud spt kembalik mrk sblm pemilu,2
usir,['usir'],usir,2
usir saja khawatir nanti jadi pembrontak,"['usir', 'saj', 'khawatir', 'nant', 'jad', 'pembrontak']",usir saj khawatir nant jad pembrontak,2
usir saja pendatang ronghiya karena akan menjadi masalah terhadap penduduk setempat,"['usir', 'saj', 'pendatang', 'ronghiy', 'karen', 'ak', 'menjad', 'masalah', 'terhadap', 'penduduk', 'setemp']",usir saj pendatang ronghiy karen ak menjad masalah terhadap penduduk setemp,2
terus tunggu apa lagi kok berteletele urusan mengusir rohingnys apalagi kita berhak mengusir tamu yg tdk diundang yg membuat masalah dan keamanan di negeri kita,"['ter', 'tunggu', 'ap', 'lag', 'kok', 'berteletel', 'urus', 'mengusir', 'rohingny', 'apalag', 'kit', 'berhak', 'mengusir', 'tamu', 'yg', 'tdk', 'diundang', 'yg', 'membu', 'masalah', 'dan', 'keam', 'di', 'neger', 'kit']",ter tunggu ap lag kok berteletel urus mengusir rohingny apalag kit berhak mengusir tamu yg tdk diundang yg membu masalah dan keam di neger kit,2
usir aja lah pak jangn cuma ngomong ajananti kasihan ke rohingya tak kasihan pada rakyat sendirikan aneh usir aja pasti nanti terpilih jdi presiden,"['usir', 'aj', 'lah', 'pak', 'jangn', 'cum', 'ngomong', 'ajanant', 'kasih', 'ke', 'rohingy', 'tak', 'kasih', 'pad', 'raky', 'sendirik', 'aneh', 'usir', 'aj', 'past', 'nant', 'terpilih', 'jdi', 'presid']",usir aj lah pak jangn cum ngomong ajanant kasih ke rohingy tak kasih pad raky sendirik aneh usir aj past nant terpilih jdi presid,2
ya usir sajalah pak bapak mahfud ada apa koq gak gak ada rasa empati sama keluhan rakyat indonesia jangan sampai sampean gak tegas indonesia dirugikan kemudian hari,"['ya', 'usir', 'sajalah', 'pak', 'bapak', 'mahfud', 'ad', 'ap', 'koq', 'gak', 'gak', 'ad', 'ras', 'empat', 'sam', 'keluh', 'raky', 'indones', 'jang', 'sampa', 'samp', 'gak', 'tega', 'indones', 'dirugik', 'kemud', 'har']",ya usir sajalah pak bapak mahfud ad ap koq gak gak ad ras empat sam keluh raky indones jang sampa samp gak tega indones dirugik kemud har,2
usir rohingya rakyat indonesia banyak yang miskin juga patuh bayar pajak juga banyak penggaguran,"['usir', 'rohingy', 'raky', 'indones', 'banyak', 'yang', 'miskin', 'jug', 'patuh', 'bay', 'pajak', 'jug', 'banyak', 'peng']",usir rohingy raky indones banyak yang miskin jug patuh bay pajak jug banyak peng,2
presiden harus memerintahkan tni angkatan laut untuk mengerahkan kapal kapal patrolinya untuk menjaga sepanjang garis pantai khususnya perairan aceh agar mafia mafia human trafiking tidak lagi mendaratkan pendatang rohingya ke ri,"['presid', 'har', 'memerintahk', 'tni', 'angk', 'laut', 'untuk', 'mengerahk', 'kap', 'kap', 'patroliny', 'untuk', 'menjag', 'sepanjang', 'gar', 'panta', 'khususny', 'perair', 'aceh', 'ag', 'maf', 'maf', 'hum', 'trafik', 'tidak', 'lag', 'mendaratk', 'pendatang', 'rohingy', 'ke', 'ri']",presid har memerintahk tni angk laut untuk mengerahk kap kap patroliny untuk menjag sepanjang gar panta khususny perair aceh ag maf maf hum trafik tidak lag mendaratk pendatang rohingy ke ri,2
demi kemanusian negara indonesia bisa menampung rohingya tapi rakyat sendiri yg hidup di kolong jembatan di tempat yg kumuh di mana letak keadikannya mumet negara kits indonesis para petugas keamanan di laut tdk ada yg peduli dan membiarkan rohingya datang se enak jidat tanpa aturan,"['dem', 'kemanus', 'negar', 'indones', 'bis', 'menampung', 'rohingy', 'tap', 'raky', 'sendir', 'yg', 'hidup', 'di', 'kolong', 'jemb', 'di', 'temp', 'yg', 'kumuh', 'di', 'man', 'letak', 'keadikanny', 'mumet', 'negar', 'kit', 'indones', 'par', 'petuga', 'keam', 'di', 'laut', 'tdk', 'ad', 'yg', 'pedul', 'dan', 'membiark', 'rohingy', 'datang', 'se', 'enak', 'jid', 'tanp', 'at']",dem kemanus negar indones bis menampung rohingy tap raky sendir yg hidup di kolong jemb di temp yg kumuh di man letak keadikanny mumet negar kit indones par petuga keam di laut tdk ad yg pedul dan membiark rohingy datang se enak jid tanp at,2
orang gk taat aturan mau diterima gitu aja mohon ketegasan nya bapak² yg terhormat,"['orang', 'gk', 'taat', 'at', 'mau', 'diterim', 'gitu', 'aj', 'mohon', 'ketegas', 'nya', 'bapak²', 'yg', 'terhorm']",orang gk taat at mau diterim gitu aj mohon ketegas nya bapak² yg terhorm,3
lembek,['lembek'],lembek,2
jfn berkedok berkedok diplomasi kemanusiaan pak rakyat indonesia sendiri bnyk yg lebih membutuhkan mendingan buat negara sendiri makmur rakyatnya ingat beras gula jg mahal,"['jfn', 'berkedok', 'berkedok', 'diplomas', 'kemanusia', 'pak', 'raky', 'indones', 'sendir', 'bnyk', 'yg', 'lebih', 'membutuhk', 'mend', 'buat', 'negar', 'sendir', 'makm', 'rakyatny', 'ing', 'bera', 'gul', 'jg', 'mah']",jfn berkedok berkedok diplomas kemanusia pak raky indones sendir bnyk yg lebih membutuhk mend buat negar sendir makm rakyatny ing bera gul jg mah,3
lembek kbnyakan tapi alesaann terusss,"['lembek', 'kbnyakan', 'tap', 'alesaan', 'terusss']",lembek kbnyakan tap alesaan terusss,3
enak bangat tuh ronginya bangla dikasih obat obatan makan ngebadok versi kuli disediain tempat berak ngewek beranak binak gua sendiri rakyat empot empotan cari duit nafkahi anak bini dagang masih ngekos dimana keadilan lu pemerintah unhcr pea lu,"['enak', 'bang', 'tuh', 'ronginy', 'bangl', 'dikasih', 'ob', 'ob', 'mak', 'ngebadok', 'vers', 'kul', 'disediain', 'temp', 'berak', 'ngewek', 'beranak', 'binak', 'gua', 'sendir', 'raky', 'empot', 'empot', 'car', 'duit', 'nafkah', 'anak', 'bin', 'dagang', 'masih', 'ngeko', 'diman', 'keadil', 'lu', 'pemerintah', 'unhcr', 'pea', 'lu']",enak bang tuh ronginy bangl dikasih ob ob mak ngebadok vers kul disediain temp berak ngewek beranak binak gua sendir raky empot empot car duit nafkah anak bin dagang masih ngeko diman keadil lu pemerintah unhcr pea lu,3
jangan sebenarnya pakkkk tapi langsung tegas usirrrr,"['jang', 'sebenarny', 'pakkkk', 'tap', 'langsung', 'tega', 'usirrr']",jang sebenarny pakkkk tap langsung tega usirrr,3
you cant say rohingya are refugees because they came by the method of giving some payment to the human trafficking mafia in bangladesh these are all categorized under illegal immigrants of course as immigrants should not enter an area without clear data such as passports or visas so rohingya are precisely referred to as illegal immigrants on the other hand with palestine or afghanistan they are in a state of war raging please understand before creating a title so that your channel is not considered a channel that has no understanding in this matter,"['cant', 'say', 'rohingy', 'refug', 'cam', 'method', 'giv', 'pay', 'hum', 'traffick', 'maf', 'bangladesh', 'categ', 'illeg', 'immigr', 'cours', 'immigr', 'ent', 'are', 'without', 'clear', 'dat', 'passport', 'visa', 'rohingy', 'prec', 'refer', 'illeg', 'immigr', 'hand', 'palestin', 'afgh', 'stat', 'war', 'rag', 'pleas', 'understand', 'cre', 'titl', 'channel', 'consid', 'channel', 'understand', 'mat']",cant say rohingy refug cam method giv pay hum traffick maf bangladesh categ illeg immigr cours immigr ent are without clear dat passport visa rohingy prec refer illeg immigr hand palestin afgh stat war rag pleas understand cre titl channel consid channel understand mat,3
evil rohingyas eat greedily defecate in the open ask our country for land hurt the local population expel the rohingyas to myanmar,"['evil', 'rohingya', 'eat', 'greedy', 'defec', 'op', 'ask', 'country', 'land', 'hurt', 'loc', 'pop', 'expel', 'rohingya', 'myanm']",evil rohingya eat greedy defec op ask country land hurt loc pop expel rohingya myanm,2
rohingya man is cbultidak akan di terima di indo,"['rohingy', 'man', 'cbultidak', 'ak', 'di', 'terim', 'di', 'indo']",rohingy man cbultidak ak di terim di indo,1
we already have ethnics group we dont want another one especially that is very different from majority of indonesian,"['already', 'ethn', 'group', 'dont', 'want', 'anoth', 'on', 'espec', 'diff', 'maj', 'indones']",already ethn group dont want anoth on espec diff maj indones,3
they always make a problem in societi not good attitude,"['alway', 'mak', 'problem', 'societ', 'good', 'attitud']",alway mak problem societ good attitud,3
they need yo stop breeding,"['nee', 'yo', 'stop', 'bree']",nee yo stop bree,1
as indonesians i just wanna scream get the f out of my country we already have many problem with food stocks here let alone giving them shelter and other things,"['indones', 'wan', 'na', 'scream', 'get', 'f', 'country', 'already', 'many', 'problem', 'food', 'stock', 'let', 'alon', 'giv', 'shelt', 'thing']",indones wan na scream get f country already many problem food stock let alon giv shelt thing,3
arab country will accept rohingnya japan korea also,"['arab', 'country', 'acceiv', 'rohingny', 'jap', 'kore', 'also']",arab country acceiv rohingny jap kore also,2
krisis pengungsi yang sedang berlangsung dimulai di asia timur pada akhir februari setelah invasi myanmar ke negara rohingya tercatat terdapat hampir juta pengungsi yang melarikan diri dari negara bagian rohingya di asia sementara sekitar juta lainnya telah mengungsi di negara tersebut pada akhir bulan mei sekitar seperempat dari total penduduk negara tersebut telah meninggalkan rumah mereka di negara bagian rohingya pada tanggal maret pengungsi rohingya adalah perempuan dan anakanak sementara sebagian besar lakilaki rohingya berusia antara dan tahun dilarang meninggalkan negara tersebut pada tanggal maret lebih dari separuh anakanak rohingya telah meninggalkan rumah mereka seperempat di antaranya telah meninggalkan negara tersebut negara invasi tersebut menyebabkan krisis pengungsi terbesar di asia timur sejak perang dunia ii dan setelahnya merupakan yang pertama di asia timur sejak perang myanmar pada tahun an serta krisis pengungsi terbesar keempat dalam sejarah dan merupakan krisis pengungsi terbesar abad ke dengan tingkat pelarian pengungsi tertinggi secara global,"['kris', 'pengungs', 'yang', 'sedang', 'berlangsung', 'dimula', 'di', 'as', 'tim', 'pad', 'akhir', 'februar', 'setelah', 'invas', 'myanm', 'ke', 'negar', 'rohingy', 'terc', 'terdap', 'hampir', 'jut', 'pengungs', 'yang', 'melarik', 'dir', 'dar', 'negar', 'bag', 'rohingy', 'di', 'as', 'sementar', 'sekit', 'jut', 'lainny', 'telah', 'mengungs', 'di', 'negar', 'tersebut', 'pad', 'akhir', 'bul', 'mei', 'sekit', 'seperemp', 'dar', 'tot', 'penduduk', 'negar', 'tersebut', 'telah', 'meninggalk', 'rumah', 'merek', 'di', 'negar', 'bag', 'rohingy', 'pad', 'tang', 'maret', 'pengungs', 'rohingy', 'adalah', 'perempu', 'dan', 'anakanak', 'sementar', 'seb', 'bes', 'lakilak', 'rohingy', 'berus', 'antar', 'dan', 'tahun', 'dilarang', 'meninggalk', 'negar', 'tersebut', 'pad', 'tang', 'maret', 'lebih', 'dar', 'separuh', 'anakanak', 'rohingy', 'telah', 'meninggalk', 'rumah', 'merek', 'seperemp', 'di', 'antarany', 'telah', 'meninggalk', 'negar', 'tersebut', 'negar', 'invas', 'tersebut', 'menyebabk', 'kris', 'pengungs', 'terbes', 'di', 'as', 'tim', 'sejak', 'perang', 'dun', 'ii', 'dan', 'setelahny', 'merupak', 'yang', 'pertam', 'di', 'as', 'tim', 'sejak', 'perang', 'myanm', 'pad', 'tahun', 'sert', 'kris', 'pengungs', 'terbes', 'keemp', 'dalam', 'sejarah', 'dan', 'merupak', 'kris', 'pengungs', 'terbes', 'abad', 'ke', 'deng', 'tingk', 'pel', 'pengungs', 'tertingg', 'secar', 'glob']",kris pengungs yang sedang berlangsung dimula di as tim pad akhir februar setelah invas myanm ke negar rohingy terc terdap hampir jut pengungs yang melarik dir dar negar bag rohingy di as sementar sekit jut lainny telah mengungs di negar tersebut pad akhir bul mei sekit seperemp dar tot penduduk negar tersebut telah meninggalk rumah merek di negar bag rohingy pad tang maret pengungs rohingy adalah perempu dan anakanak sementar seb bes lakilak rohingy berus antar dan tahun dilarang meninggalk negar tersebut pad tang maret lebih dar separuh anakanak rohingy telah meninggalk rumah merek seperemp di antarany telah meninggalk negar tersebut negar invas tersebut menyebabk kris pengungs terbes di as tim sejak perang dun ii dan setelahny merupak yang pertam di as tim sejak perang myanm pad tahun sert kris pengungs terbes keemp dalam sejarah dan merupak kris pengungs terbes abad ke deng tingk pel pengungs tertingg secar glob,3
bansa rohingya hobby buat anak,"['bans', 'rohingy', 'hobby', 'buat', 'anak']",bans rohingy hobby buat anak,1
rohingya is bad attitude indonesian reject rohingya immigrant,"['rohingy', 'bad', 'attitud', 'indones', 'reject', 'rohingy', 'immigr']",rohingy bad attitud indones reject rohingy immigr,3
rohingya have bad habits often riot are lazy to work and always do that in other places even bangladesh which is the place of his ancestors no longer wants to recognize it rohingya are not a southeast asian race they are a banglabengali race,"['rohingy', 'bad', 'habit', 'oft', 'riot', 'lazy', 'work', 'alway', 'plac', 'ev', 'bangladesh', 'plac', 'ancest', 'long', 'want', 'recogn', 'rohingy', 'southeast', 'as', 'rac', 'banglabengal', 'rac']",rohingy bad habit oft riot lazy work alway plac ev bangladesh plac ancest long want recogn rohingy southeast as rac banglabengal rac,3
unwanted guest they have no respect to us,"['unw', 'guest', 'respect', 'us']",unw guest respect us,2
buang itu sampah dari negara kami,"['buang', 'itu', 'sampah', 'dar', 'negar', 'kam']",buang itu sampah dar negar kam,3
please bring them homegive them life and future,"['pleas', 'bring', 'homeg', 'lif', 'fut']",pleas bring homeg lif fut,1
thank u indonesia,"['thank', 'u', 'indones']",thank u indones,3
come to india here please,"['com', 'ind', 'pleas']",com ind pleas,3
are they in honeymoon how can they reproduce so much even in refugee camp,"['honeymoon', 'reproduc', 'much', 'ev', 'refug', 'camp']",honeymoon reproduc much ev refug camp,1
deport bangladeshi from india we dont need and bangladeshi to,"['deport', 'bangladesh', 'ind', 'dont', 'nee', 'bangladesh']",deport bangladesh ind dont nee bangladesh,2
alhamdulillah rohingya dan indonesia serumpun,"['alhamdulillah', 'rohingy', 'dan', 'indones', 'serumpun']",alhamdulillah rohingy dan indones serumpun,1
rohingya people black people and palestinians peoplemapuche people are some of the least valued humans,"['rohingy', 'peopl', 'black', 'peopl', 'palestin', 'peoplemapuch', 'peopl', 'least', 'valu', 'hum']",rohingy peopl black peopl palestin peoplemapuch peopl least valu hum,3
latest news from malaysiaoctober case case for rape and another is groping girlboth malaysian girl is under aged n so many cases involving themthey should stay in refugee camp onlyuseless rohingya,"['latest', 'new', 'malaysiaoctob', 'cas', 'cas', 'rap', 'anoth', 'grop', 'girlbo', 'malays', 'girl', 'ag', 'n', 'many', 'cas', 'involv', 'themthey', 'stay', 'refug', 'camp', 'onlyuseless', 'rohingy']",latest new malaysiaoctob cas cas rap anoth grop girlbo malays girl ag n many cas involv themthey stay refug camp onlyuseless rohingy,3
send them back,"['send', 'back']",send back,3
good news arsa arkan rohingya salvation army zindabad ok thanks aru,"['good', 'new', 'ars', 'ark', 'rohingy', 'salv', 'army', 'zindabad', 'ok', 'thank', 'aru']",good new ars ark rohingy salv army zindabad ok thank aru,3
where her children can find peace what peace indonesia isnt peaceful enough or peace means a country with k gdp per capita free housing montly allowance free healthcare,"['childr', 'find', 'peac', 'peac', 'indones', 'isnt', 'peac', 'enough', 'peac', 'mean', 'country', 'k', 'gdp', 'per', 'capit', 'fre', 'hous', 'mont', 'allow', 'fre', 'healthc']",childr find peac peac indones isnt peac enough peac mean country k gdp per capit fre hous mont allow fre healthc,3
ان شاء الله زلزال كبير يهز مينامار كلها عن بكرة ابيها,"['ان', 'شاء', 'الله', 'زلزال', 'كبير', 'يهز', 'مينامار', 'كلها', 'عن', 'بكرة', 'ابيها']",ان شاء الله زلزال كبير يهز مينامار كلها عن بكرة ابيها,0
save muslim rohingya,"['sav', 'muslim', 'rohingy']",sav muslim rohingy,3
among all groups of refugees rohingyas are the most complex mainly caused by themselves their lives are difficult but they breed children per family they refused to keep clean places where they live they refuse to leave when situation improve compared to vietnam or palestinians the rohingyas are mostly uneducated or unskilled,"['among', 'group', 'refug', 'rohingya', 'complex', 'main', 'caus', 'liv', 'difficult', 'bree', 'childr', 'per', 'famy', 'refus', 'keep', 'cle', 'plac', 'liv', 'refus', 'leav', 'situ', 'improv', 'comp', 'vietnam', 'palestin', 'rohingya', 'most', 'uneduc', 'unskil']",among group refug rohingya complex main caus liv difficult bree childr per famy refus keep cle plac liv refus leav situ improv comp vietnam palestin rohingya most uneduc unskil,1
for my rohingyas friends indonesia is a good place for you all please bring all of your families and friend to indonesia indonesians will treat rohingyas as family indonesian girls will happily marrying all of you without money and indonesian government will give you citizenship an autonomous province since youre also muslim brothers,"['rohingya', 'friend', 'indones', 'good', 'plac', 'pleas', 'bring', 'famy', 'friend', 'indones', 'indones', 'tre', 'rohingya', 'famy', 'indones', 'girl', 'happy', 'marry', 'without', 'money', 'indones', 'govern', 'giv', 'cit', 'autonom', 'provint', 'sint', 'yo', 'also', 'muslim', 'broth']",rohingya friend indones good plac pleas bring famy friend indones indones tre rohingya famy indones girl happy marry without money indones govern giv cit autonom provint sint yo also muslim broth,1
