text,cluster
kalau tidak di pulangkankami rakyat sendiri yang akan mengusir mereka agar keluar dari indonesiabrdimasa depan tidak baik bagi indonesiaini demi kebaikan bangsa indonesiabrpenyesalan itu datang di akhirakhirmaka dari itu cegah dari sekarangbrbudaya kita sopan santunmenghormati menghargaicinta damai jangan pula mereka datang buat rusuh di indonesiaberbeda dengan budaya rohingya rohingya tidak punya adab rohingya punya sejarah kelambrenak sekali mereka makan gratistempat tinggal gratis pakaian gratiscuma makan tidur makan tidur dan buat anakmereka cepat sekali beranak pinak brsedangkan rakyat indonesia sendiri berjuang sendiri banyak yang miskin kekurangan giziterlantar brrakyat indonesia kalau mau beli nasi bungkus nasi padang harga harus kerja harianlah mereka enak sekali datang ke indonesia minta gratisan😥brbrdan semalam orang rohingya berkatakami tidak mau balik ke myanmar kami mau tinggal di indonesialebih baik mati di indonesia daripada balik ke myanmarbrkenapa rohingya enggak mau mati bela negaraitu penghianat namanyabrmalah lari dari negara nya sendiri yang sedang perangmau enak saja mereka ibarat kata habis manis sepah di buang 😠brmereka memohon sembah sujudminta belas kasihan nangis tujuannya biar di kasihanibrbrdan semalm dikasih bantuan sembako dari rakyat aceh malah di buang ke laut brdi kasih makan nasi dan lauknya kurang banyakbr dikasih tempat tinggal kabur melarikan diri dan merusak menjebol dinding tembokbr tujuan mereka menginvasi indonesiabr berkedok pengungsibr berkedok agama islam tapi memiliki sifat buruk dan jahatbrmereka bukan pengungsi mereka imigran ilegalbrkasus penyelundupan perdagangan manusia mereka bukan pengungsibrbaru berapa minggu sudah buat onar buat ulah ini mau di kasih tinggal di indonesiabrnanti bisa terjadi ketimpangan sosialakan terjadi konflik pribumi dengan orang asingbrkalau sudah banyak pasti akan memberontak minta hak sama rata seperti di alami malaysiabrrohingya ini bisa jadi senjata negara barat untuk menghancurkan indonesia karena mudah berkonflikbrbisa bisa mereka di kasih dana untuk berontak angkat senjata melawan rakyat indonesiabrcontohnya yahudi pengungsi datang ke palestina akhirnya apa yang terjadi pribumi di bantaidibunuh tanpa ampun brlantas indonesia banyak sda nya pasti akan ada pikiran untuk menguasain sda brdan mereka kalau terhimpit kebutuhan hidup pasti akan berbuat jahat seperti yang terjadi di malaysiaini tidak bisa di pungkiribrcegah sebelum terlambatbrkalau pemerintah lambat menangani isu inibrmaka kami rakyat sumatera akan bertindak pakai cara kami ☝️brsaya pujakesuma utara menolak brkeras orang asing itubrmereka rohingya ini di kasih hati minta jantungkami rakyat sumatera sudah sangat resah karena semalam gara rohingya rakyat sabang jadi bentrok dengan polisibrrohingya ini datang buat ribut jadinya kan brmaka dari itu pulangkan mereka ke tempat asalnyakami gak mau ada alasan lagi brbubarkan unhcr gk ada gunanyahanya buat indonesia rugi brdan penghianat bangsa yang meloloskan dan melarikan rohingya itu harus di cari dan di hukum beratbrnkri harga mati 💪🗣️☝️🇮🇩brbr🗣️pengungsi ❎br🗣️imigran ilegal ☑️br🗣️penyelundupan perdagangan manusia ☑️br🗣️pulangkan rohingya itu ke tempat asalnya bangladesh atau myanmar sana☑️br🗣️ kami rakyat enggak mau ada alasan apapun ini demi kenyamanan rakyat indonesiabrbaru berapa minggu di aceh dah banyakkk sekali bikin onar masalah 😠br🗣️kalau di biarkan ini mereka akan menjadi bom waktu bagi indonesiabr🗣️ kalau mereka merasa banyak mereka akan memberontak minta hak sama rataminta wilayah seperti di malaysia sanabr🗣️jadi pemerintah harus pikir jangan sempat di masa depan jadi konflik penduduk asli dengan orang asing itubr🗣️ rohingya ini akan jadi senjata negara barat untuk menghancurkan indonesiabrkalau rohingya udah banyak bisa buat milisi untuk melawan indonesiabringat kata jend sudirman quottidak akan kuberikan sejengkal tanah pun kepada orang asingquot☝️brbr ribu menanti kedatangan rohingya karena pemerintah menerima mereka dengan selancar lancarnyabrkalau bisa banyak sekalian sampai ribu rohingyabrkan bisa nanti ikut pemilu nambah suara😅brbangsa ini sudah tergadaikan brbrwapres mau kasih pulau gratis untuk imigran ilegalluar biasabrtak perlu orang asing perang terbuka dengan indonesiacukup pura jadi pengungsiberkedok pengungsi mudah dapat pulau gratistanpa capek perang cukup berkedok dengan menggandeng unhcr,0
pikir warga lokal banyak warga lokal miskin terlantar bahkan gelandangan di indonesia banyak ngapain ngurusin rohingya pulang ngkan saja ke negara nya jangan tertipu dengan tangisan mereka,0
kemana tni al ya ko bisa terus menerus makin banyak imigran gelap gini,1
pemerintah sangalah tidak pecus menangani masalah inikarena para pejabatnya sibuk mencari nama baik untuk pemilumasarakat resah tapi mereka tak mau tau,1
rakyat aceh kudeta saja gubernurmu yg bela rohingya😂😂😂,0
tolak rohingnyatanah indonesia di ambil entar,0
wabah merebak segera basmi,1
usir paksa kalo lerlu takut takutin jaga in pake ta k tempur senapan mesin biar pada ga brani menepi ke pantai,1
rakyat sendiri saja makan masih banyak yg susahjgn di terima pengungsi itu,0
bubarkan unhcr indonesia usir dan tolak penyusup gelap itu dan kembalikan ke negaranya,0
sebegitu mudah nya kapal masuk,1
bangsa ini apa tidak ada keamanan laut,1
bagaimana bisa kapal asing bisa masuk ke negara ini menurunkan penumpang kemudian kapal kapten kapal dan awak bisa pergi begitu saja tanpa ada penindakan dari aparat yang berwenangbrprihatin sekali semoga pemerintah pusat segara mengambil keputusan tegas atas imigran dan patroli keamanan perbatasan darat laut udara,1
terima sahaja dahulubaru tahu rasanya bagaimana om malaysia sudah terima virus rohingya lantas kepala warga dipijak muka warga diludah,1
agak curiga gw jgn ada pihak yg sengaja melempar pngungsi ini ke indonesia untuk jd pengacau nantinya,1
ingat pemerintahdi negara kita masih banyak orang miskinkita harus tegas sama pengungsi dari miyanmarsessma muslim tapi mereka kurang taat aturan,1
mau buat negara di indonesia kacaumereka itu perdagangan manusia mereka pinya negara deportasi segera,0
bongkar unhcr,1
woi tni al pada kemana😢😢😢😢,1
rudi hermawan pun mcm rohingya saja,1
pulangkan lg nambahi beban rakyat indonesia aja😊,0
pemerintah harus brani bertindak tegas jangan kasih tempat di indonesia untuk rohingnya contoh malaysia rohingnya jadi masalah di malaysia,0
halau semua rakyat rohingyamereka org yg amat jahat,1
biar mereka masak sendiri jangan bisa menadah org tidak mau berjuang untk tanah mereka sendiri malah melarikan diri org rohingya ini ini menguntungkan para mamafia pembisnis tangkap para penjahat,1
yg heran ny kmna tni al patroli laut nya aneh bner😂😂,1
kenapa pada lari berjuang untk tanah air rohingya lari itu pengecut indonesia selalu berjuang malu numpang di kasi makan org berjuang untk diri itu lebihbijak bekerja walaupun jadi pemulung,1
appun alasannyahrusnya jgn d blehin masuk nkrisoalnya ini pndatang ilegalklo mo bntu atasnama sosialy udh prkirin d tengah laut trus d anterin bekal mkananjgn smpe mendrat kyak gini pk aparat,1
usir saja pengungsi rhohingnya jgn di tampung di indnesia buat spa kita terlu baik sama merekapikirkan warga kita sendri,1
tni al kemana kog bisa terusan lolos nih imigran gelap berilah ketegasan,1
tolak manusia buangan karena indonesia 🇮🇩 tidak menampung orang yang bukan warga indonesia nkri,0
mengapa pengungsi ronghya terus berdatangan ke indonesia itu karena wakil unhcr indonesia mau mencari keuntungan untuk dirinya sendiri atas nama kemanusiaan,0
kirim aja ke tetangga mereka masih terima para pengungsi rohingya,1
liat tuh warga papua anak kecil bawa sayuran hanya utk mendptkan buah indomie dari tni bukan gratis lohini barter tapi rohingya gratis makan enak tidur saja dikasih makan x sehari bravo aceh kami setuju dgn action mu itu tolak rohingya,0
cantik org malaysia yang suruh pergi indon tu biar org indon rasa betapa bagusnya perangai rohingya jangan mare nanti kene jual hehe,1
pemerintah harus tegasmenolak ethnis rohingyakrn kedatangan mereka akan berdampak pada masalah sosialbagi warga negara indonesia warga setempat jgn mau di bujuk oleh unhcr,0
dimana kegarangan tni al indonesia apapakah harus ada pertumpahan darah dulu baru bertindak ngerinya negeriku,1
yang menjadi misteri bagaimana mereka boleh ceroboh perairan laut indonesia apa tentera laut tidak berkawal ke perairannya hingga mudah dicerobohi kedaulatan perairan indonesia hairan,1
sedihnya aku sebagai anak melayu dan bumiputera bila tbs begini di jadikan pendatangsikap kurang ajartak ada sivikpulak tu rampas rezeki teksi yang ada gelandangan kat situmana pergi polis bantuan juga kakitangan tbskenapa di biarkan terus berleluasa begitutakkan nak tggu rakyat sendiri ambil tindakkan,1
yg dh ade tu mcmneskrg rohinya myanmardh berlambak dlm malaysia juga indonesiayg paling tk boleh terima diorg nibila dh lama diorg boleh minta di jaga sama mcm kita,1
ini baru gelombang ketiga belum nanti gelombang ke kali karena saya dengar ada kapal masih dalam perjalanan siap uang pajak yg kita bayar buat menghidupi warga rohingya bisa jadi beberapa tahun kedepannya wajah orang indonesia tergantikan dengan wajah orang rohingya contohnya itu di malaysia rakyat malaysia sendiri merasa asing dinegaranya sendiri dan katanya di anak tirikan oleh negaranya sendiri dan hampir semua bisnis dan toko dikuasai oleh warga rohingya saya takut itu akan terjadi di negeri tercinta ini kalau misalkan masih menerima imigran gelap,0
menuju banglanesia maju 🇧🇩🤝🏽🇮🇩 🗿🗿,1
pulangkan ‼️,1
bawak balik laa sorang tinggal kat rumah kausupport sorang kau😂😂😂😂,1
menang indonesia harus lebih tegas,0
yg punya harta tahta wilayah hektaran punya gelar punya ilmu agama islam yg sempurna ini manusia kalian yg husus nya memiliki pengetahuan agama islam yg sempurna dan harta dunia yg melimpah saya saran kan cepat lah bermusyawarah ke pemerintah ambil itu manusia tuntun ke jalan allah jangan sia sia kan kesempatan ini khusus manusia yg berilmu agama sempurna berlimpah harta dunia jangan menutup mata kalian ingat allah di atas mengetahui nya yg punya gelar jabatan ilmu yg luas cepat ambil tindakan musyawarah ambil posisi baik nya sebelum menimbulkan huru hara dan resiko komplik kepada masyarakat andai saja saya kaya raya akan saya musyawarah kan kepada pemerintah sayang saya di takdir kan umat hanya cukup buat hidup sekeluarga mau umat islam atau bukan ambil kesempatan ini tuntun mreka ke jalan allah yakin lah akan balasan allah yg maha sempurna jgn sia sia kan kesempatan ini,1
nih yaindonesia punya kapal banyaktinggal naekin kapan trus kembalikan lagi ke bangsanya,1
kenpa si harus di tampung sementaralucu bangetbukanya langsung diusir aja,1
tolonglah kalian ini para intelektual jangan pernah sebut mereka pengungsi sebab mereka nggak punya identitas kenegaraan sebut mereka imigran gelap 😊,1
indonesia sudah di jajahpara imigran bangladesh dan begitulah jadi nya kalau negara tidak tegasimigran bangladesh yg mau kuasai indonesia kita yg sudah merdeka ini,0
pindahkan kejakarta aja,1
kemana tni angkatan laut yg menjaga laut indonesia ko kebobolan terus,1
sbelum timbul masalah mending kembalikan kenegara asalnya untuk pihak yg berwenang penjaga laut aceh harusnya diperkuat agar para rohingya ini tidak bebas masuk ke pantai aceh,0
tahan itu perahu yg bawa mereka,1
ada mafianya jelas,1
terima saja tempatkan di rumah para ulama itu teman seiman,1
kalo gamau pergi tembakin ae satu²,1
usir,1
geram usiirrr,1
usirkirim ke negara yg mau terima pengungsi ilegal,0
tampung saja di rmh🛖 usman hamid krn dia yg jadi dalang penampungan 😠,1
dibakar ajah pengungsi itu rombongan pengungsi rusuh,1
usir aja nyusakan indonesia lama lama negara kita di rebut udah jangan kasih makan orang orang nya pada jorok,0
usir imigran gelap kalo perlu tenggelamkan usir juga unhcr bisanya cuma bikin masalah doang,1
pemerintah hrs bijak rakyat indonesia masih byk yg hidup miskin kenapa hrs menapung dan menerima orang asing yg gk jelas tujuanya,0
tentara hebat itu cuma hoax 😂,1
akibat punya pemimpin kebanyakan mangap,1
mereka bukan pengungsi,0
suruh balik negara asal mereka kaum ini apa bila sudah ramai jadi banyak masaalah keras kepala berlagak lagi pun tempat dia orang tak ada perang macam dulu dah,1
sebentar lagi akan ada genosida pembantaian masalyg di bantai warga lokal😅😅😅😅,1
ini bukan terdampartp emang sengaja dtg😡gmanalatanpa kerja dpt tempt tinggl n makn enak gratis apa gk enak x hidupnyasedangkn banyak orang yg kerja matiquotan blm tentu bisa makan😭😭brkesel liatnya lamaquotkalau d biarin aja akn terusquotsn dtg mrekatolong laa rakyat lokal sendiry ms banyk yg susahjd jgn d tambahi susah lg dgn mengurus n menampung mreka,1
kenapa ngga warga palestina aja si yg ngungsi kesini,1
kenapa bisamasuk itu kapal asing kan ada angkatan lautharusnya tk sampai pulau kitakalau udah banyak bisa brontak,1
dalangnya unhcr,1
mereka imigran gelap jangan sebut pengungsi,1
buang aja ngapain nampung orang buruk rupa gitu jelek banget muka nya,1
lagi sibuk debat capres besok kalo udah jadi presiden nnti ku urus,1
usir muslim rohingya,0
kembalikan saja gk jadi bebab rohingnya itu seperti penjajah,1
jangan ikut pemilu semua warga indonesia kalo belom di usir mereka,0
kami bangsa indonesia tdk terima adanya pengungsian di manapun itu tempatnya brnkri harga mati tdk ada tempat bagi pengungsibrbrjgn salahkan masyarakat bila ada pertempuranbrbrnenek moyang kita dulu matian demi kemerdekaan brtanah air diwariskan utk anak cucu indonesiabrbrmerdeka merdeka merdeka✊🏻🇮🇩🇮🇩🇮🇩brkalau ini di biarkan di kemudian hari org ini pasti akan angkat senjata utk memberontak dan melawan negara kita,1
indonesia nkri seharusnya siap menampung umat islam di seluruh dunia baru rohinia nkri siap untuk menampung seluruh umat muslim yg ada di muka bumi ini nkri 💫💫💫💫💫💫💫💫💫💫💫💫💫💫💫,1
beserta kemanusiaan rohiniah adalah masyoritas pemeluk islam dan mereka yg penting patut kepada atura negara kesatuan indonesia nkri yaitu melibat kan rtrwserta jajaran pemerintah yg sy hormati seberapa pedih nya ter ombang ambing di lautan bah wa mereka mencintai negara kita yaitu nkri dari situlah mereka sellalu menyanjung negara kesatuan republik indonesia,0
pk wapres sok pembela g usah ngurusin rohingnya rakyat indonesia yg d pelosok pelosok masih membutuhkan bantuan dr pemerintah bantuan yg masuk d desaq g tepat sasaran yg kaya d bantu yg mskin g d bntu,0
tolonglahh jangan bodoh indonesia liat itu palestina buat contoh mereka bangun lah para pemerintah jika kalian menerima maka hancurlah masa depan anak cucu kita,0
usir paksa sj itu pendatang ilegl rohingya,1
usirrrrr,1
maap pak magrup amin kalau alasanya kemanusaan kenapa bapak tutup mata tutup telinga untuk rayatmu sendiri banyak yang susah,1
usiiirrr,1
saya susah cari uwang krj d negara org buat nyicil tanah eh enak aja bapak mau kasi pulau untuk warga rohingyabrkejam nya negeri q,1
hapus unhcr indonesiabrklau gk mendengar suara warga indonesia,0
itu pendatang gelap bukan pengunsi,1
deportasi rohingya dari indonesiabrgk ada pilpres sebum rohingya di deportasi dari indonesia,0
pulangkan aja kenegaranya,1
demo saja unhcr kalo perlu bubarkan,1
usir knpmesti menerima mereka siapa mereka hnya manusia malas yg ingin hidup enak tp berjuang brrakyat indonesia dj msh byk yg lbh susahmlhn ini rohinga di tmpung,0
sama kalau di sini juga mau di bunuh puas,1
aduuhh jaaaaangaaaaannnn pulau galang lebih baik untuk pariwisata untuk indonesia jangan sembarangan orang asing yg datang elegal di manja manja itu nggak murni pengusi tapi orang asing yg mau pindah tempat ombak atau dalam nya laut kita bisa tahu tapi kalau ombak nya manusia lautan mamusia siapa yg tau dalam nya aduhh sadarlah bangun bangsa indonesiajangan sampai menyesal kemudiankaseb tolak saja kembalikan kenegaranya,0
