text,tokenized,tokenized_str,cluster
dimana kegarangan tni al indonesia apapakah harus ada pertumpahan darah dulu baru bertindak ngerinya negeriku,"['kegarangan', 'tni', 'al', 'apapakah', 'pertumpahan', 'darah', 'bertindak', 'ngerinya', 'negeriku']",kegarangan tni al apapakah pertumpahan darah bertindak ngerinya negeriku,1
yang menjadi misteri bagaimana mereka boleh ceroboh perairan laut indonesia apa tentera laut tidak berkawal ke perairannya hingga mudah dicerobohi kedaulatan perairan indonesia hairan,"['misteri', 'ceroboh', 'perairan', 'laut', 'tentera', 'laut', 'berkawal', 'perairannya', 'mudah', 'dicerobohi', 'kedaulatan', 'perairan', 'hairan']",misteri ceroboh perairan laut tentera laut berkawal perairannya mudah dicerobohi kedaulatan perairan hairan,4
sedihnya aku sebagai anak melayu dan bumiputera bila tbs begini di jadikan pendatangsikap kurang ajartak ada sivikpulak tu rampas rezeki teksi yang ada gelandangan kat situmana pergi polis bantuan juga kakitangan tbskenapa di biarkan terus berleluasa begitutakkan nak tggu rakyat sendiri ambil tindakkan,"['sedihnya', 'anak', 'melayu', 'bumiputera', 'tbs', 'jadikan', 'pendatangsikap', 'ajartak', 'sivikpulak', 'tu', 'rampas', 'rezeki', 'teksi', 'gelandangan', 'kat', 'situmana', 'pergi', 'polis', 'bantuan', 'kakitangan', 'tbskenapa', 'biarkan', 'berleluasa', 'begitutakkan', 'nak', 'tggu', 'rakyat', 'ambil', 'tindakkan']",sedihnya anak melayu bumiputera tbs jadikan pendatangsikap ajartak sivikpulak tu rampas rezeki teksi gelandangan kat situmana pergi polis bantuan kakitangan tbskenapa biarkan berleluasa begitutakkan nak tggu rakyat ambil tindakkan,1
yg dh ade tu mcmneskrg rohinya myanmardh berlambak dlm malaysia juga indonesiayg paling tk boleh terima diorg nibila dh lama diorg boleh minta di jaga sama mcm kita,"['dh', 'ade', 'tu', 'mcmneskrg', 'rohinya', 'myanmardh', 'berlambak', 'dlm', 'malaysia', 'indonesiayg', 'tk', 'terima', 'diorg', 'nibila', 'dh', 'diorg', 'jaga', 'mcm']",dh ade tu mcmneskrg rohinya myanmardh berlambak dlm malaysia indonesiayg tk terima diorg nibila dh diorg jaga mcm,1
ini baru gelombang ketiga belum nanti gelombang ke kali karena saya dengar ada kapal masih dalam perjalanan siap uang pajak yg kita bayar buat menghidupi warga rohingya bisa jadi beberapa tahun kedepannya wajah orang indonesia tergantikan dengan wajah orang rohingya contohnya itu di malaysia rakyat malaysia sendiri merasa asing dinegaranya sendiri dan katanya di anak tirikan oleh negaranya sendiri dan hampir semua bisnis dan toko dikuasai oleh warga rohingya saya takut itu akan terjadi di negeri tercinta ini kalau misalkan masih menerima imigran gelap,"['gelombang', 'ketiga', 'gelombang', 'kali', 'dengar', 'kapal', 'perjalanan', 'uang', 'pajak', 'bayar', 'menghidupi', 'warga', 'rohingya', 'kedepannya', 'wajah', 'tergantikan', 'wajah', 'rohingya', 'contohnya', 'malaysia', 'rakyat', 'malaysia', 'asing', 'dinegaranya', 'anak', 'tirikan', 'negaranya', 'bisnis', 'toko', 'dikuasai', 'warga', 'rohingya', 'takut', 'negeri', 'tercinta', 'menerima', 'imigran', 'gelap']",gelombang ketiga gelombang kali dengar kapal perjalanan uang pajak bayar menghidupi warga rohingya kedepannya wajah tergantikan wajah rohingya contohnya malaysia rakyat malaysia asing dinegaranya anak tirikan negaranya bisnis toko dikuasai warga rohingya takut negeri tercinta menerima imigran gelap,1
menuju banglanesia maju,"['banglanesia', 'maju']",banglanesia maju,1
pulangkan ‼,"['pulangkan', '‼']",pulangkan ‼,1
bawak balik laa sorang tinggal kat rumah kausupport sorang kau,"['bawak', 'laa', 'sorang', 'tinggal', 'kat', 'rumah', 'kausupport', 'sorang', 'kau']",bawak laa sorang tinggal kat rumah kausupport sorang kau,1
menang indonesia harus lebih tegas,['menang'],menang,1
yg punya harta tahta wilayah hektaran punya gelar punya ilmu agama islam yg sempurna ini manusia kalian yg husus nya memiliki pengetahuan agama islam yg sempurna dan harta dunia yg melimpah saya saran kan cepat lah bermusyawarah ke pemerintah ambil itu manusia tuntun ke jalan allah jangan sia sia kan kesempatan ini khusus manusia yg berilmu agama sempurna berlimpah harta dunia jangan menutup mata kalian ingat allah di atas mengetahui nya yg punya gelar jabatan ilmu yg luas cepat ambil tindakan musyawarah ambil posisi baik nya sebelum menimbulkan huru hara dan resiko komplik kepada masyarakat andai saja saya kaya raya akan saya musyawarah kan kepada pemerintah sayang saya di takdir kan umat hanya cukup buat hidup sekeluarga mau umat islam atau bukan ambil kesempatan ini tuntun mreka ke jalan allah yakin lah akan balasan allah yg maha sempurna jgn sia sia kan kesempatan ini,"['harta', 'tahta', 'wilayah', 'hektaran', 'gelar', 'ilmu', 'agama', 'islam', 'sempurna', 'manusia', 'husus', 'memiliki', 'pengetahuan', 'agama', 'islam', 'sempurna', 'harta', 'dunia', 'melimpah', 'saran', 'cepat', 'bermusyawarah', 'pemerintah', 'ambil', 'manusia', 'tuntun', 'jalan', 'allah', 'sia', 'sia', 'kesempatan', 'khusus', 'manusia', 'berilmu', 'agama', 'sempurna', 'berlimpah', 'harta', 'dunia', 'menutup', 'mata', 'allah', 'gelar', 'jabatan', 'ilmu', 'luas', 'cepat', 'ambil', 'tindakan', 'musyawarah', 'ambil', 'posisi', 'menimbulkan', 'huru', 'hara', 'resiko', 'komplik', 'masyarakat', 'andai', 'kaya', 'raya', 'musyawarah', 'pemerintah', 'sayang', 'takdir', 'umat', 'hidup', 'sekeluarga', 'umat', 'islam', 'ambil', 'kesempatan', 'tuntun', 'mreka', 'jalan', 'allah', 'balasan', 'allah', 'maha', 'sempurna', 'sia', 'sia', 'kesempatan']",harta tahta wilayah hektaran gelar ilmu agama islam sempurna manusia husus memiliki pengetahuan agama islam sempurna harta dunia melimpah saran cepat bermusyawarah pemerintah ambil manusia tuntun jalan allah sia sia kesempatan khusus manusia berilmu agama sempurna berlimpah harta dunia menutup mata allah gelar jabatan ilmu luas cepat ambil tindakan musyawarah ambil posisi menimbulkan huru hara resiko komplik masyarakat andai kaya raya musyawarah pemerintah sayang takdir umat hidup sekeluarga umat islam ambil kesempatan tuntun mreka jalan allah balasan allah maha sempurna sia sia kesempatan,5
nih yaindonesia punya kapal banyaktinggal naekin kapan trus kembalikan lagi ke bangsanya,"['nih', 'yaindonesia', 'kapal', 'banyaktinggal', 'naekin', 'trus', 'kembalikan', 'bangsanya']",nih yaindonesia kapal banyaktinggal naekin trus kembalikan bangsanya,2
kenpa si harus di tampung sementaralucu bangetbukanya langsung diusir aja,"['kenpa', 'tampung', 'sementaralucu', 'bangetbukanya', 'langsung', 'diusir']",kenpa tampung sementaralucu bangetbukanya langsung diusir,1
tolonglah kalian ini para intelektual jangan pernah sebut mereka pengungsi sebab mereka nggak punya identitas kenegaraan sebut mereka imigran gelap,"['tolonglah', 'intelektual', 'pengungsi', 'nggak', 'identitas', 'kenegaraan', 'imigran', 'gelap']",tolonglah intelektual pengungsi nggak identitas kenegaraan imigran gelap,5
indonesia sudah di jajahpara imigran bangladesh dan begitulah jadi nya kalau negara tidak tegasimigran bangladesh yg mau kuasai indonesia kita yg sudah merdeka ini,"['jajahpara', 'imigran', 'bangladesh', 'negara', 'tegasimigran', 'bangladesh', 'kuasai', 'merdeka']",jajahpara imigran bangladesh negara tegasimigran bangladesh kuasai merdeka,4
pindahkan kejakarta aja,"['pindahkan', 'kejakarta']",pindahkan kejakarta,1
kemana tni angkatan laut yg menjaga laut indonesia ko kebobolan terus,"['kemana', 'tni', 'angkatan', 'laut', 'menjaga', 'laut', 'ko', 'kebobolan']",kemana tni angkatan laut menjaga laut ko kebobolan,1
sbelum timbul masalah mending kembalikan kenegara asalnya untuk pihak yg berwenang penjaga laut aceh harusnya diperkuat agar para rohingya ini tidak bebas masuk ke pantai aceh,"['sbelum', 'timbul', 'mending', 'kembalikan', 'kenegara', 'asalnya', 'berwenang', 'penjaga', 'laut', 'aceh', 'diperkuat', 'rohingya', 'bebas', 'masuk', 'pantai', 'aceh']",sbelum timbul mending kembalikan kenegara asalnya berwenang penjaga laut aceh diperkuat rohingya bebas masuk pantai aceh,1
tahan itu perahu yg bawa mereka,"['tahan', 'perahu', 'bawa']",tahan perahu bawa,1
ada mafianya jelas,['mafianya'],mafianya,3
terima saja tempatkan di rumah para ulama itu teman seiman,"['terima', 'tempatkan', 'rumah', 'ulama', 'teman', 'seiman']",terima tempatkan rumah ulama teman seiman,1
kalo gamau pergi tembakin ae satu²,"['kalo', 'gamau', 'pergi', 'tembakin', 'ae', 'satu²']",kalo gamau pergi tembakin ae satu²,2
usir,['usir'],usir,1
geram usiirrr,"['geram', 'usiirrr']",geram usiirrr,1
usirkirim ke negara yg mau terima pengungsi ilegal,"['usirkirim', 'negara', 'terima', 'pengungsi', 'ilegal']",usirkirim negara terima pengungsi ilegal,2
tampung saja di rmh usman hamid krn dia yg jadi dalang penampungan,"['tampung', 'rmh', 'usman', 'hamid', 'krn', 'dalang', 'penampungan']",tampung rmh usman hamid krn dalang penampungan,3
dibakar ajah pengungsi itu rombongan pengungsi rusuh,"['dibakar', 'ajah', 'pengungsi', 'rombongan', 'pengungsi', 'rusuh']",dibakar ajah pengungsi rombongan pengungsi rusuh,1
usir aja nyusakan indonesia lama lama negara kita di rebut udah jangan kasih makan orang orang nya pada jorok,"['usir', 'nyusakan', 'negara', 'rebut', 'udah', 'kasih', 'makan', 'jorok']",usir nyusakan negara rebut udah kasih makan jorok,1
usir imigran gelap kalo perlu tenggelamkan usir juga unhcr bisanya cuma bikin masalah doang,"['usir', 'imigran', 'gelap', 'kalo', 'tenggelamkan', 'usir', 'unhcr', 'bisanya', 'bikin', 'doang']",usir imigran gelap kalo tenggelamkan usir unhcr bisanya bikin doang,1
pemerintah hrs bijak rakyat indonesia masih byk yg hidup miskin kenapa hrs menapung dan menerima orang asing yg gk jelas tujuanya,"['pemerintah', 'hrs', 'bijak', 'rakyat', 'byk', 'hidup', 'miskin', 'hrs', 'menapung', 'menerima', 'asing', 'gk', 'tujuanya']",pemerintah hrs bijak rakyat byk hidup miskin hrs menapung menerima asing gk tujuanya,5
tentara hebat itu cuma hoax,"['tentara', 'hebat', 'hoax']",tentara hebat hoax,2
akibat punya pemimpin kebanyakan mangap,"['akibat', 'pemimpin', 'kebanyakan', 'mangap']",akibat pemimpin kebanyakan mangap,1
mereka bukan pengungsi,['pengungsi'],pengungsi,0
suruh balik negara asal mereka kaum ini apa bila sudah ramai jadi banyak masaalah keras kepala berlagak lagi pun tempat dia orang tak ada perang macam dulu dah,"['suruh', 'negara', 'kaum', 'ramai', 'masaalah', 'keras', 'kepala', 'berlagak', 'perang', 'dah']",suruh negara kaum ramai masaalah keras kepala berlagak perang dah,1
sebentar lagi akan ada genosida pembantaian masalyg di bantai warga lokal,"['sebentar', 'genosida', 'pembantaian', 'masalyg', 'bantai', 'warga', 'lokal']",sebentar genosida pembantaian masalyg bantai warga lokal,1
ini bukan terdampartp emang sengaja dtggmanalatanpa kerja dpt tempt tinggl n makn enak gratis apa gk enak x hidupnyasedangkn banyak orang yg kerja matian blm tentu bisa makankesel liatnya lamakalau d biarin aja akn terussn dtg mrekatolong laa rakyat lokal sendiry ms banyk yg susahjd jgn d tambahi susah lg dgn mengurus n menampung mreka,"['terdampartp', 'emang', 'sengaja', 'dtggmanalatanpa', 'kerja', 'dpt', 'tempt', 'tinggl', 'n', 'makn', 'enak', 'gratis', 'gk', 'enak', 'x', 'hidupnyasedangkn', 'kerja', 'matian', 'blm', 'makankesel', 'liatnya', 'lamakalau', 'biarin', 'akn', 'terussn', 'dtg', 'mrekatolong', 'laa', 'rakyat', 'lokal', 'sendiry', 'ms', 'banyk', 'susahjd', 'tambahi', 'susah', 'lg', 'mengurus', 'n', 'menampung', 'mreka']",terdampartp emang sengaja dtggmanalatanpa kerja dpt tempt tinggl n makn enak gratis gk enak x hidupnyasedangkn kerja matian blm makankesel liatnya lamakalau biarin akn terussn dtg mrekatolong laa rakyat lokal sendiry ms banyk susahjd tambahi susah lg mengurus n menampung mreka,0
kenapa ngga warga palestina aja si yg ngungsi kesini,"['warga', 'palestina', 'ngungsi', 'kesini']",warga palestina ngungsi kesini,5
kenapa bisamasuk itu kapal asing kan ada angkatan lautharusnya tk sampai pulau kitakalau udah banyak bisa brontak,"['bisamasuk', 'kapal', 'asing', 'angkatan', 'lautharusnya', 'tk', 'pulau', 'kitakalau', 'udah', 'brontak']",bisamasuk kapal asing angkatan lautharusnya tk pulau kitakalau udah brontak,1
dalangnya unhcr,"['dalangnya', 'unhcr']",dalangnya unhcr,1
mereka imigran gelap jangan sebut pengungsi,"['imigran', 'gelap', 'pengungsi']",imigran gelap pengungsi,3
buang aja ngapain nampung orang buruk rupa gitu jelek banget muka nya,"['buang', 'ngapain', 'nampung', 'buruk', 'rupa', 'jelek', 'banget', 'muka']",buang ngapain nampung buruk rupa jelek banget muka,1
lagi sibuk debat capres besok kalo udah jadi presiden nnti ku urus,"['sibuk', 'debat', 'capres', 'besok', 'kalo', 'udah', 'presiden', 'nnti', 'ku', 'urus']",sibuk debat capres besok kalo udah presiden nnti ku urus,3
usir muslim rohingya,"['usir', 'muslim', 'rohingya']",usir muslim rohingya,1
kembalikan saja gk jadi bebab rohingnya itu seperti penjajah,"['kembalikan', 'gk', 'bebab', 'penjajah']",kembalikan gk bebab penjajah,1
jangan ikut pemilu semua warga indonesia kalo belom di usir mereka,"['pemilu', 'warga', 'kalo', 'belom', 'usir']",pemilu warga kalo belom usir,2
kami bangsa indonesia tdk terima adanya pengungsian di manapun itu tempatnya nkri harga mati tdk ada tempat bagi pengungsijgn salahkan masyarakat bila ada pertempurannenek moyang kita dulu matian demi kemerdekaan tanah air diwariskan utk anak cucu indonesiamerdeka merdeka merdekakalau ini di biarkan di kemudian hari org ini pasti akan angkat senjata utk memberontak dan melawan negara kita,"['bangsa', 'terima', 'pengungsian', 'manapun', 'tempatnya', 'nkri', 'harga', 'mati', 'pengungsijgn', 'salahkan', 'masyarakat', 'pertempurannenek', 'moyang', 'matian', 'kemerdekaan', 'tanah', 'air', 'diwariskan', 'anak', 'cucu', 'indonesiamerdeka', 'merdeka', 'merdekakalau', 'biarkan', 'angkat', 'senjata', 'memberontak', 'melawan', 'negara']",bangsa terima pengungsian manapun tempatnya nkri harga mati pengungsijgn salahkan masyarakat pertempurannenek moyang matian kemerdekaan tanah air diwariskan anak cucu indonesiamerdeka merdeka merdekakalau biarkan angkat senjata memberontak melawan negara,1
indonesia nkri seharusnya siap menampung umat islam di seluruh dunia baru rohinia nkri siap untuk menampung seluruh umat muslim yg ada di muka bumi ini nkri,"['nkri', 'menampung', 'umat', 'islam', 'dunia', 'rohinia', 'nkri', 'menampung', 'umat', 'muslim', 'muka', 'bumi', 'nkri']",nkri menampung umat islam dunia rohinia nkri menampung umat muslim muka bumi nkri,1
beserta kemanusiaan rohiniah adalah masyoritas pemeluk islam dan mereka yg penting patut kepada atura negara kesatuan indonesia nkri yaitu melibat kan rtrwserta jajaran pemerintah yg sy hormati seberapa pedih nya ter ombang ambing di lautan bah wa mereka mencintai negara kita yaitu nkri dari situlah mereka sellalu menyanjung negara kesatuan republik indonesia,"['beserta', 'kemanusiaan', 'rohiniah', 'masyoritas', 'pemeluk', 'islam', 'patut', 'atura', 'negara', 'kesatuan', 'nkri', 'melibat', 'rtrwserta', 'jajaran', 'pemerintah', 'sy', 'hormati', 'pedih', 'ombang', 'ambing', 'lautan', 'bah', 'wa', 'mencintai', 'negara', 'nkri', 'situlah', 'sellalu', 'menyanjung', 'negara', 'kesatuan', 'republik']",beserta kemanusiaan rohiniah masyoritas pemeluk islam patut atura negara kesatuan nkri melibat rtrwserta jajaran pemerintah sy hormati pedih ombang ambing lautan bah wa mencintai negara nkri situlah sellalu menyanjung negara kesatuan republik,3
pk wapres sok pembela g usah ngurusin rohingnya rakyat indonesia yg d pelosok pelosok masih membutuhkan bantuan dr pemerintah bantuan yg masuk d desaq g tepat sasaran yg kaya d bantu yg mskin g d bntu,"['pk', 'wapres', 'sok', 'pembela', 'ngurusin', 'rakyat', 'pelosok', 'pelosok', 'membutuhkan', 'bantuan', 'pemerintah', 'bantuan', 'masuk', 'desaq', 'sasaran', 'kaya', 'bantu', 'mskin', 'bntu']",pk wapres sok pembela ngurusin rakyat pelosok pelosok membutuhkan bantuan pemerintah bantuan masuk desaq sasaran kaya bantu mskin bntu,1
tolonglahh jangan bodoh indonesia liat itu palestina buat contoh mereka bangun lah para pemerintah jika kalian menerima maka hancurlah masa depan anak cucu kita,"['tolonglahh', 'bodoh', 'liat', 'palestina', 'contoh', 'bangun', 'pemerintah', 'menerima', 'hancurlah', 'anak', 'cucu']",tolonglahh bodoh liat palestina contoh bangun pemerintah menerima hancurlah anak cucu,1
usir paksa sj itu pendatang ilegl rohingya,"['usir', 'paksa', 'sj', 'pendatang', 'ilegl', 'rohingya']",usir paksa sj pendatang ilegl rohingya,1
usirrrrr,['usirrrrr'],usirrrrr,0
maap pak magrup amin kalau alasanya kemanusaan kenapa bapak tutup mata tutup telinga untuk rayatmu sendiri banyak yang susah,"['maap', 'magrup', 'amin', 'alasanya', 'kemanusaan', 'tutup', 'mata', 'tutup', 'telinga', 'rayatmu', 'susah']",maap magrup amin alasanya kemanusaan tutup mata tutup telinga rayatmu susah,0
usiiirrr,['usiiirrr'],usiiirrr,5
saya susah cari uwang krj d negara org buat nyicil tanah eh enak aja bapak mau kasi pulau untuk warga rohingyakejam nya negeri q,"['susah', 'cari', 'uwang', 'krj', 'negara', 'nyicil', 'tanah', 'eh', 'enak', 'kasi', 'pulau', 'warga', 'rohingyakejam', 'negeri', 'q']",susah cari uwang krj negara nyicil tanah eh enak kasi pulau warga rohingyakejam negeri q,4
hapus unhcr indonesiaklau gk mendengar suara warga indonesia,"['hapus', 'unhcr', 'indonesiaklau', 'gk', 'mendengar', 'suara', 'warga']",hapus unhcr indonesiaklau gk mendengar suara warga,1
itu pendatang gelap bukan pengunsi,"['pendatang', 'gelap', 'pengunsi']",pendatang gelap pengunsi,0
deportasi rohingya dari indonesiagk ada pilpres sebum rohingya di deportasi dari indonesia,"['deportasi', 'rohingya', 'indonesiagk', 'pilpres', 'sebum', 'rohingya', 'deportasi']",deportasi rohingya indonesiagk pilpres sebum rohingya deportasi,0
pulangkan aja kenegaranya,"['pulangkan', 'kenegaranya']",pulangkan kenegaranya,1
demo saja unhcr kalo perlu bubarkan,"['demo', 'unhcr', 'kalo', 'bubarkan']",demo unhcr kalo bubarkan,1
usir knpmesti menerima mereka siapa mereka hnya manusia malas yg ingin hidup enak tp berjuang rakyat indonesia dj msh byk yg lbh susahmlhn ini rohinga di tmpung,"['usir', 'knpmesti', 'menerima', 'hnya', 'manusia', 'malas', 'hidup', 'enak', 'berjuang', 'rakyat', 'dj', 'msh', 'byk', 'lbh', 'susahmlhn', 'rohinga', 'tmpung']",usir knpmesti menerima hnya manusia malas hidup enak berjuang rakyat dj msh byk lbh susahmlhn rohinga tmpung,1
