text,tokenized,tokenized_str,cluster
negri ini kini saatnya belajar dari sejarah dimana sampai hari ini bangsa ini betapa sangat takberdaya menghadapi sepak terjang bani balawi merusak tatanan negri ini dgn modus membela agamamereka dimasa silam sengaja didatangkan oleh penjajah dari belanda untuk melemahkan perjuangan kaum pribumisekarang ditambah lagi dgn mendatangkan bani rohingnya ini adalah modus dari penjajah dari barat melalui pasal sakti yg dimiliki oleh pbbtujuannya untuk mengganggu stabilitas di dlm negri yg berdampak pada pertumbuhan ekonomi dinegara ini agar selalu terpuruk sehingga negri ini selalu menyandang ketergantungan abadi pada dana pinjaman luar negeri kita memiliki sumberdaya alam yg berlimpahnamun kita hanya mampu sebagai bangsa peminjam dana abadi dari luar negeri,"['negri', 'belajar', 'sejarah', 'bangsa', 'betapa', 'takberdaya', 'menghadapi', 'sepak', 'terjang', 'bani', 'balawi', 'merusak', 'tatanan', 'negri', 'modus', 'membela', 'agamamereka', 'dimasa', 'silam', 'sengaja', 'penjajah', 'belanda', 'melemahkan', 'perjuangan', 'kaum', 'pribumisekarang', 'ditambah', 'bani', 'modus', 'penjajah', 'barat', 'pasal', 'sakti', 'dimiliki', 'pbbtujuannya', 'mengganggu', 'stabilitas', 'dlm', 'negri', 'berdampak', 'pertumbuhan', 'ekonomi', 'dinegara', 'terpuruk', 'negri', 'menyandang', 'ketergantungan', 'abadi', 'dana', 'pinjaman', 'negeri', 'memiliki', 'sumberdaya', 'alam', 'berlimpahnamun', 'bangsa', 'peminjam', 'dana', 'abadi', 'negeri']",negri belajar sejarah bangsa betapa takberdaya menghadapi sepak terjang bani balawi merusak tatanan negri modus membela agamamereka dimasa silam sengaja penjajah belanda melemahkan perjuangan kaum pribumisekarang ditambah bani modus penjajah barat pasal sakti dimiliki pbbtujuannya mengganggu stabilitas dlm negri berdampak pertumbuhan ekonomi dinegara terpuruk negri menyandang ketergantungan abadi dana pinjaman negeri memiliki sumberdaya alam berlimpahnamun bangsa peminjam dana abadi negeri,0
lebih cepat lebih baik rohingga kembalikan lgi ke banglades kalau engga mau tenggelamkan aja di laut,"['cepat', 'rohingga', 'kembalikan', 'lgi', 'banglades', 'engga', 'tenggelamkan', 'laut']",cepat rohingga kembalikan lgi banglades engga tenggelamkan laut,3
pemerintah harus tegas pemerintah buatkan tempat khusus buat mereka pinjamkan pulau yang terisolir buat mereka pulau yang jauh dari penduduk suruh unhcr buat bangunan kebutuhan mereka seperti yang ada di pulau galang termasuk penjara buat imigran gelap rohingya yang melakukan pelanggaran dan imigran yang hendak kabur tugaskan polisi dan tentara secara bergantian untuk mengawasi mereka semua imigran gelap rohingya dan pengungsi rohingya serta bangladesh yang tersebar di beberapa daerah di indonesia di satukan di pulau tersebut sampai negara mereka aman saya rasa itu tdk akan masalah buat mereka bukankah alasan mereka lari dari myanmar dan bangladesh karena keamanan nahhhh dipulau tersebut nanti mereka akan aman kecuali mereka punya niat dan tujuan lain datang ke indonesia dan pemerintah yang menentukan bukan mengikuti keinginan mereka yang ingin hidup bebas di tengah tengah masyarakat lokal dan pemerintah tidak usah mengikuti keinginan unhcr yg hanya bisa bawa mereka lalu dilepas begitu saja ditengah tengah masyarakat biar para etnis rohingya berfikir ulang lagi kalau mau datang ke indonesia karena sebenarnya kebanyakan mereka yang datang berharap hidup bebas seperti di malaysia kalau misalnya mereka terisolir mereka dengan sendirinya akan minta dipulangkan ke negaranya dan yang akan ke indonesia akan berfikir ulang lagi pemerintah harus hati ingat pernyataan benyamin netanyahu pm israhell zionis nazi setelah makin hebohnya julid fisabilillah yang dipelopori oleh rakyat indonesia israhell pastinya tdk mau diam netanyahu mengatakan kalau mereka ingin menjadikan indonesia seperti palestina dan terbukti kan setelah pernyataannya para imigran gelap rohingya dan bangladesh berdatangan ke indonesia nkrihargamatisemua rakyat indonesia harus bekerja sama untuk melakukan sweeping kalau tertangkap bawa mereka ke kantor polisi lalu hubungi unhcr untuk jemput mereka jangan kasi hati biarkan unhcr dan iom yang bekerja jangan cuma taunya terima gaji saja dan ngutil uang donasi,"['pemerintah', 'pemerintah', 'buatkan', 'khusus', 'pinjamkan', 'pulau', 'terisolir', 'pulau', 'penduduk', 'suruh', 'unhcr', 'bangunan', 'kebutuhan', 'pulau', 'galang', 'penjara', 'imigran', 'gelap', 'rohingya', 'pelanggaran', 'imigran', 'kabur', 'tugaskan', 'polisi', 'tentara', 'bergantian', 'mengawasi', 'imigran', 'gelap', 'rohingya', 'pengungsi', 'rohingya', 'bangladesh', 'tersebar', 'daerah', 'satukan', 'pulau', 'negara', 'aman', 'alasan', 'lari', 'myanmar', 'bangladesh', 'keamanan', 'nahhhh', 'dipulau', 'aman', 'kecuali', 'niat', 'tujuan', 'pemerintah', 'menentukan', 'mengikuti', 'hidup', 'bebas', 'masyarakat', 'lokal', 'pemerintah', 'mengikuti', 'unhcr', 'bawa', 'dilepas', 'ditengah', 'masyarakat', 'biar', 'etnis', 'rohingya', 'berfikir', 'ulang', 'kebanyakan', 'berharap', 'hidup', 'bebas', 'malaysia', 'terisolir', 'dipulangkan', 'negaranya', 'berfikir', 'ulang', 'pemerintah', 'hati', 'pernyataan', 'benyamin', 'netanyahu', 'pm', 'israhell', 'zionis', 'nazi', 'hebohnya', 'julid', 'fisabilillah', 'dipelopori', 'rakyat', 'israhell', 'pastinya', 'diam', 'netanyahu', 'menjadikan', 'palestina', 'terbukti', 'pernyataannya', 'imigran', 'gelap', 'rohingya', 'bangladesh', 'nkrihargamatisemua', 'rakyat', 'sweeping', 'tertangkap', 'bawa', 'kantor', 'polisi', 'hubungi', 'unhcr', 'jemput', 'kasi', 'hati', 'biarkan', 'unhcr', 'iom', 'taunya', 'terima', 'gaji', 'ngutil', 'uang', 'donasi']",pemerintah pemerintah buatkan khusus pinjamkan pulau terisolir pulau penduduk suruh unhcr bangunan kebutuhan pulau galang penjara imigran gelap rohingya pelanggaran imigran kabur tugaskan polisi tentara bergantian mengawasi imigran gelap rohingya pengungsi rohingya bangladesh tersebar daerah satukan pulau negara aman alasan lari myanmar bangladesh keamanan nahhhh dipulau aman kecuali niat tujuan pemerintah menentukan mengikuti hidup bebas masyarakat lokal pemerintah mengikuti unhcr bawa dilepas ditengah masyarakat biar etnis rohingya berfikir ulang kebanyakan berharap hidup bebas malaysia terisolir dipulangkan negaranya berfikir ulang pemerintah hati pernyataan benyamin netanyahu pm israhell zionis nazi hebohnya julid fisabilillah dipelopori rakyat israhell pastinya diam netanyahu menjadikan palestina terbukti pernyataannya imigran gelap rohingya bangladesh nkrihargamatisemua rakyat sweeping tertangkap bawa kantor polisi hubungi unhcr jemput kasi hati biarkan unhcr iom taunya terima gaji ngutil uang donasi,0
kalau hanya bulan gak masalah mereka di indonesia tapi jangan menetap selamanya di indonesia itu nama nya menjajah indonesia usir mereka jangan sampai berkembang biak di indonesia,"['menetap', 'nama', 'menjajah', 'usir', 'berkembang', 'biak']",menetap nama menjajah usir berkembang biak,3
mengapa tidak pergi ke filipina bukankah presiden duterte sendiri pernah menyatakan dia bersedia menerima warga rohingya ini ke negaranya dengan hati terbuka,"['pergi', 'filipina', 'presiden', 'duterte', 'bersedia', 'menerima', 'warga', 'rohingya', 'negaranya', 'hati', 'terbuka']",pergi filipina presiden duterte bersedia menerima warga rohingya negaranya hati terbuka,0
usit imigran ilegal,"['usit', 'imigran', 'ilegal']",usit imigran ilegal,3
rohingya sudah makin banyak berdatangan ke indonesia kenapa pemerintah hanya diam diam aja,"['rohingya', 'pemerintah', 'diam', 'diam']",rohingya pemerintah diam diam,3
usir aja lah beban negara dinegri sendiri jg banyk banget yg miskin makan ga bisamasih perlu bantuan pemerintah ngapain urusin rohingya,"['usir', 'beban', 'negara', 'dinegri', 'banyk', 'banget', 'miskin', 'makan', 'bisamasih', 'bantuan', 'pemerintah', 'ngapain', 'urusin', 'rohingya']",usir beban negara dinegri banyk banget miskin makan bisamasih bantuan pemerintah ngapain urusin rohingya,0
apa ideologi pancasila sudah berubah ketuhanan yang maha esa kemanusiaan tak adil tak beradap persatuan warga asingkeadilan sosial bagi warga asing,"['ideologi', 'pancasila', 'berubah', 'ketuhanan', 'maha', 'esa', 'kemanusiaan', 'adil', 'beradap', 'persatuan', 'warga', 'asingkeadilan', 'sosial', 'warga', 'asing']",ideologi pancasila berubah ketuhanan maha esa kemanusiaan adil beradap persatuan warga asingkeadilan sosial warga asing,0
kalo berhak mengusir kenapa gak diusirmalah nunggu merekadatang lagi,"['kalo', 'berhak', 'mengusir', 'diusirmalah', 'nunggu', 'merekadatang']",kalo berhak mengusir diusirmalah nunggu merekadatang,3
jgn banyak omong pak sediakan kapal trs pulangkan enek saya dengernya tentang rohingya,"['omong', 'sediakan', 'kapal', 'trs', 'pulangkan', 'enek', 'dengernya', 'rohingya']",omong sediakan kapal trs pulangkan enek dengernya rohingya,0
kasian sama balitanyatapi nggx sama yg dewasanya tubuh masih lengkap tapi keliatan bngt jiwa pemalas nya pasang muka dengan cara memelas lginget ati orang yang terlihat kasianbiasanya memiliki sisi yang menyebalkan,"['kasian', 'balitanyatapi', 'nggx', 'dewasanya', 'tubuh', 'lengkap', 'keliatan', 'bngt', 'jiwa', 'pemalas', 'pasang', 'muka', 'memelas', 'lginget', 'ati', 'kasianbiasanya', 'memiliki', 'sisi', 'menyebalkan']",kasian balitanyatapi nggx dewasanya tubuh lengkap keliatan bngt jiwa pemalas pasang muka memelas lginget ati kasianbiasanya memiliki sisi menyebalkan,0
welcome to the jungle,"['welcome', 'jungle']",welcome jungle,0
pak mahfud semua rakyat indonesia sudah tahu penjajah kedaulatan nkri sebenarnya pbbmelalui unhcrsengaja mendatangkan imigran gelap rohingya bangladesh ini beramai ramai masuk ke indonesiamau jadikan pelestina versi asia jilid waspada rakyat indonesia kedaulatan nkri tidak baik baik saja rakyat indonesia rapatkan barisan jaga kedaulatan nkri dari sabang sampai merauketutup unhcr di indonesia kalau mau aman dan selamat kedaulatan nkri penolakan rakyat indonesia penentu masa depan generasi bangsa kita dan menyelamatkan kedaulatan nkri,"['mahfud', 'rakyat', 'penjajah', 'kedaulatan', 'nkri', 'pbbmelalui', 'unhcrsengaja', 'imigran', 'gelap', 'rohingya', 'bangladesh', 'beramai', 'ramai', 'masuk', 'indonesiamau', 'jadikan', 'pelestina', 'versi', 'asia', 'jilid', 'waspada', 'rakyat', 'kedaulatan', 'nkri', 'rakyat', 'rapatkan', 'barisan', 'jaga', 'kedaulatan', 'nkri', 'sabang', 'merauketutup', 'unhcr', 'aman', 'selamat', 'kedaulatan', 'nkri', 'penolakan', 'rakyat', 'penentu', 'generasi', 'bangsa', 'menyelamatkan', 'kedaulatan', 'nkri']",mahfud rakyat penjajah kedaulatan nkri pbbmelalui unhcrsengaja imigran gelap rohingya bangladesh beramai ramai masuk indonesiamau jadikan pelestina versi asia jilid waspada rakyat kedaulatan nkri rakyat rapatkan barisan jaga kedaulatan nkri sabang merauketutup unhcr aman selamat kedaulatan nkri penolakan rakyat penentu generasi bangsa menyelamatkan kedaulatan nkri,0
kirim saja mereka ke palestina untuk membantu sesama muslim di sana kalau mereka butuh kerja kirim saja ke ukraina disana masih banyak membutuhkan tenaga masuk akal kan yg setuju like,"['kirim', 'palestina', 'membantu', 'muslim', 'butuh', 'kerja', 'kirim', 'ukraina', 'disana', 'membutuhkan', 'tenaga', 'masuk', 'akal', 'setuju', 'like']",kirim palestina membantu muslim butuh kerja kirim ukraina disana membutuhkan tenaga masuk akal setuju like,3
krna ada rsa kemanusiaan itulh rohingya selalu berdatangan,"['krna', 'rsa', 'kemanusiaan', 'itulh', 'rohingya']",krna rsa kemanusiaan itulh rohingya,0
langsung bertindak pak jangan kebanyakan bacot,"['langsung', 'bertindak', 'kebanyakan', 'bacot']",langsung bertindak kebanyakan bacot,0
indonesia tidak memanusiakan manusia maka masyarakat juga ikut² oknum² itu lahhh contohnyaa melawan begallmaling malah korbanyang di begall yang di hukumdi penjara bertahun tahun sampai sini bapa² om² mas² paham kan,"['memanusiakan', 'manusia', 'masyarakat', 'ikut²', 'oknum²', 'lahhh', 'contohnyaa', 'melawan', 'begallmaling', 'korbanyang', 'begall', 'hukumdi', 'penjara', 'bertahun', 'bapa²', 'om²', 'mas²', 'paham']",memanusiakan manusia masyarakat ikut² oknum² lahhh contohnyaa melawan begallmaling korbanyang begall hukumdi penjara bertahun bapa² om² mas² paham,0
orang plinplan gini mau nyapres,"['plinplan', 'gini', 'nyapres']",plinplan gini nyapres,0
suruh tampung di gedung dpr kalau wakil rakyatnya diam aja,"['suruh', 'tampung', 'gedung', 'dpr', 'wakil', 'rakyatnya', 'diam']",suruh tampung gedung dpr wakil rakyatnya diam,0
pemerintah tidak tegas nampak ketegasan negara kita sangat rapuh kalau ada campur tangan negara asingcina dan rusia kalau sudah memutuskan sesuatu dak peduli ama semua negarabahkan israel pun perang walau rugi negara mereka banyak dimusuhi negara mereka masih tegas ama keputusan merekaindonesia lembek hampir semua aspekterlalu baik sebagai negara dimana ham di no kan sehingga koruptor dapat ham juga kwkwkwkwkwkwkwkwkwkw,"['pemerintah', 'nampak', 'ketegasan', 'negara', 'rapuh', 'campur', 'tangan', 'negara', 'asingcina', 'rusia', 'memutuskan', 'dak', 'peduli', 'ama', 'negarabahkan', 'israel', 'perang', 'rugi', 'negara', 'dimusuhi', 'negara', 'ama', 'keputusan', 'merekaindonesia', 'lembek', 'aspekterlalu', 'negara', 'ham', 'koruptor', 'ham', 'kwkwkwkwkwkwkwkwkwkw']",pemerintah nampak ketegasan negara rapuh campur tangan negara asingcina rusia memutuskan dak peduli ama negarabahkan israel perang rugi negara dimusuhi negara ama keputusan merekaindonesia lembek aspekterlalu negara ham koruptor ham kwkwkwkwkwkwkwkwkwkw,0
pak kenapa unhcr bisa memiliki kantor di indonesia,"['unhcr', 'memiliki', 'kantor']",unhcr memiliki kantor,0
kalau kalian tidak mau nampung amerika nampung syarat harus di baptis semua,"['nampung', 'amerika', 'nampung', 'syarat', 'baptis']",nampung amerika nampung syarat baptis,0
tampung sementara di madura saja imigran gelap rohingyasemoga pak mahfud dapat pahala besaraamiin yra,"['tampung', 'madura', 'imigran', 'gelap', 'rohingyasemoga', 'mahfud', 'pahala', 'besaraamiin', 'yra']",tampung madura imigran gelap rohingyasemoga mahfud pahala besaraamiin yra,0
